Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases,Month,Day
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-31,7,,,90,,,March,31
Slough,E06000039,Upper tier local authority,2020-03-31,6,,,129,,,March,31
Reading,E06000038,Upper tier local authority,2020-03-31,5,,,82,,,March,31
West Berkshire,E06000037,Upper tier local authority,2020-03-31,4,,,73,,,March,31
Bracknell Forest,E06000036,Upper tier local authority,2020-03-31,9,,,46,,,March,31
Medway,E06000035,Upper tier local authority,2020-03-31,17,,,136,,,March,31
Thurrock,E06000034,Upper tier local authority,2020-03-31,10,,,93,,,March,31
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-31,15,,,87,,,March,31
Luton,E06000032,Upper tier local authority,2020-03-31,26,,,151,,,March,31
Peterborough,E06000031,Upper tier local authority,2020-03-31,4,,,50,,,March,31
Swindon,E06000030,Upper tier local authority,2020-03-31,4,,,46,,,March,31
Torbay,E06000027,Upper tier local authority,2020-03-31,7,,,49,,,March,31
Plymouth,E06000026,Upper tier local authority,2020-03-31,2,,,58,,,March,31
South Gloucestershire,E06000025,Upper tier local authority,2020-03-31,11,,,102,,,March,31
North Somerset,E06000024,Upper tier local authority,2020-03-31,4,,,55,,,March,31
"Bristol, City of",E06000023,Upper tier local authority,2020-03-31,18,,,151,,,March,31
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-31,3,,,71,,,March,31
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-31,6,,,67,,,March,31
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-31,9,,,49,,,March,31
Nottingham,E06000018,Upper tier local authority,2020-03-31,14,,,133,,,March,31
Rutland,E06000017,Upper tier local authority,2020-03-31,2,,,6,,,March,31
Leicester,E06000016,Upper tier local authority,2020-03-31,27,,,134,,,March,31
Derby,E06000015,Upper tier local authority,2020-03-31,24,,,211,,,March,31
York,E06000014,Upper tier local authority,2020-03-31,5,,,39,,,March,31
North Lincolnshire,E06000013,Upper tier local authority,2020-03-31,8,,,34,,,March,31
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-31,2,,,31,,,March,31
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-31,15,,,77,,,March,31
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-31,2,,,21,,,March,31
Blackpool,E06000009,Upper tier local authority,2020-03-31,12,,,44,,,March,31
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-31,8,,,46,,,March,31
Warrington,E06000007,Upper tier local authority,2020-03-31,19,,,87,,,March,31
Halton,E06000006,Upper tier local authority,2020-03-31,9,,,57,,,March,31
Darlington,E06000005,Upper tier local authority,2020-03-31,2,,,28,,,March,31
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-31,8,,,72,,,March,31
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-31,8,,,63,,,March,31
Middlesbrough,E06000002,Upper tier local authority,2020-03-31,15,,,87,,,March,31
Hartlepool,E06000001,Upper tier local authority,2020-03-31,3,,,20,,,March,31
England,E92000001,Nation,2020-03-30,3483,3485,-2,28928,28928,0,March,30
South West,E12000009,Region,2020-03-30,163,,,1246,,,March,30
South East,E12000008,Region,2020-03-30,473,,,3808,,,March,30
London,E12000007,Region,2020-03-30,844,,,9184,,,March,30
East of England,E12000006,Region,2020-03-30,300,,,2296,,,March,30
West Midlands,E12000005,Region,2020-03-30,430,,,3435,,,March,30
East Midlands,E12000004,Region,2020-03-30,207,,,1722,,,March,30
Yorkshire and The Humber,E12000003,Region,2020-03-30,285,,,2007,,,March,30
North West,E12000002,Region,2020-03-30,506,,,3381,,,March,30
North East,E12000001,Region,2020-03-30,175,,,966,,,March,30
Worcestershire,E10000034,Upper tier local authority,2020-03-30,45,,,284,,,March,30
West Sussex,E10000032,Upper tier local authority,2020-03-30,32,,,236,,,March,30
Warwickshire,E10000031,Upper tier local authority,2020-03-30,40,,,287,,,March,30
Surrey,E10000030,Upper tier local authority,2020-03-30,100,,,695,,,March,30
Suffolk,E10000029,Upper tier local authority,2020-03-30,23,,,164,,,March,30
Staffordshire,E10000028,Upper tier local authority,2020-03-30,41,,,377,,,March,30
Somerset,E10000027,Upper tier local authority,2020-03-30,9,,,70,,,March,30
Oxfordshire,E10000025,Upper tier local authority,2020-03-30,39,,,279,,,March,30
Nottinghamshire,E10000024,Upper tier local authority,2020-03-30,35,,,294,,,March,30
North Yorkshire,E10000023,Upper tier local authority,2020-03-30,31,,,165,,,March,30
Northamptonshire,E10000021,Upper tier local authority,2020-03-30,53,,,264,,,March,30
Norfolk,E10000020,Upper tier local authority,2020-03-30,27,,,205,,,March,30
Lincolnshire,E10000019,Upper tier local authority,2020-03-30,28,,,172,,,March,30
Leicestershire,E10000018,Upper tier local authority,2020-03-30,14,,,208,,,March,30
Lancashire,E10000017,Upper tier local authority,2020-03-30,97,,,480,,,March,30
Kent,E10000016,Upper tier local authority,2020-03-30,62,,,544,,,March,30
Hertfordshire,E10000015,Upper tier local authority,2020-03-30,86,,,628,,,March,30
Hampshire,E10000014,Upper tier local authority,2020-03-30,85,,,700,,,March,30
Gloucestershire,E10000013,Upper tier local authority,2020-03-30,33,,,210,,,March,30
Essex,E10000012,Upper tier local authority,2020-03-30,76,,,612,,,March,30
East Sussex,E10000011,Upper tier local authority,2020-03-30,14,,,117,,,March,30
Devon,E10000008,Upper tier local authority,2020-03-30,9,,,137,,,March,30
Derbyshire,E10000007,Upper tier local authority,2020-03-30,39,,,367,,,March,30
Cumbria,E10000006,Upper tier local authority,2020-03-30,34,,,491,,,March,30
Cambridgeshire,E10000003,Upper tier local authority,2020-03-30,25,,,181,,,March,30
Buckinghamshire,E10000002,Upper tier local authority,2020-03-30,29,,,224,,,March,30
Westminster,E09000033,Upper tier local authority,2020-03-30,26,,,313,,,March,30
Wandsworth,E09000032,Upper tier local authority,2020-03-30,26,,,415,,,March,30
Waltham Forest,E09000031,Upper tier local authority,2020-03-30,24,,,256,,,March,30
Tower Hamlets,E09000030,Upper tier local authority,2020-03-30,15,,,236,,,March,30
Sutton,E09000029,Upper tier local authority,2020-03-30,23,,,192,,,March,30
Southwark,E09000028,Upper tier local authority,2020-03-30,52,,,511,,,March,30
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-30,12,,,160,,,March,30
Redbridge,E09000026,Upper tier local authority,2020-03-30,24,,,215,,,March,30
Newham,E09000025,Upper tier local authority,2020-03-30,37,,,326,,,March,30
Merton,E09000024,Upper tier local authority,2020-03-30,23,,,247,,,March,30
Lewisham,E09000023,Upper tier local authority,2020-03-30,27,,,320,,,March,30
Lambeth,E09000022,Upper tier local authority,2020-03-30,52,,,509,,,March,30
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-30,19,,,139,,,March,30
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-30,22,,,209,,,March,30
Islington,E09000019,Upper tier local authority,2020-03-30,18,,,194,,,March,30
Hounslow,E09000018,Upper tier local authority,2020-03-30,24,,,234,,,March,30
Hillingdon,E09000017,Upper tier local authority,2020-03-30,19,,,242,,,March,30
Havering,E09000016,Upper tier local authority,2020-03-30,16,,,150,,,March,30
Harrow,E09000015,Upper tier local authority,2020-03-30,29,,,366,,,March,30
Haringey,E09000014,Upper tier local authority,2020-03-30,20,,,219,,,March,30
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-30,12,,,195,,,March,30
Hackney,E09000012,Upper tier local authority,2020-03-30,18,,,222,,,March,30
Greenwich,E09000011,Upper tier local authority,2020-03-30,13,,,221,,,March,30
Enfield,E09000010,Upper tier local authority,2020-03-30,26,,,263,,,March,30
Ealing,E09000009,Upper tier local authority,2020-03-30,28,,,382,,,March,30
Croydon,E09000008,Upper tier local authority,2020-03-30,56,,,468,,,March,30
Camden,E09000007,Upper tier local authority,2020-03-30,17,,,226,,,March,30
Bromley,E09000006,Upper tier local authority,2020-03-30,39,,,368,,,March,30
Brent,E09000005,Upper tier local authority,2020-03-30,57,,,544,,,March,30
Bexley,E09000004,Upper tier local authority,2020-03-30,15,,,181,,,March,30
Barnet,E09000003,Upper tier local authority,2020-03-30,42,,,505,,,March,30
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-30,11,,,146,,,March,30
City of London,E09000001,Upper tier local authority,2020-03-30,2,,,10,,,March,30
Gateshead,E08000037,Upper tier local authority,2020-03-30,30,,,83,,,March,30
Wakefield,E08000036,Upper tier local authority,2020-03-30,11,,,100,,,March,30
Leeds,E08000035,Upper tier local authority,2020-03-30,27,,,213,,,March,30
Kirklees,E08000034,Upper tier local authority,2020-03-30,19,,,108,,,March,30
Calderdale,E08000033,Upper tier local authority,2020-03-30,12,,,52,,,March,30
Bradford,E08000032,Upper tier local authority,2020-03-30,23,,,129,,,March,30
Wolverhampton,E08000031,Upper tier local authority,2020-03-30,21,,,237,,,March,30
Walsall,E08000030,Upper tier local authority,2020-03-30,27,,,243,,,March,30
Solihull,E08000029,Upper tier local authority,2020-03-30,14,,,151,,,March,30
Sandwell,E08000028,Upper tier local authority,2020-03-30,35,,,244,,,March,30
Dudley,E08000027,Upper tier local authority,2020-03-30,28,,,216,,,March,30
Coventry,E08000026,Upper tier local authority,2020-03-30,23,,,178,,,March,30
Birmingham,E08000025,Upper tier local authority,2020-03-30,123,,,933,,,March,30
Sunderland,E08000024,Upper tier local authority,2020-03-30,29,,,117,,,March,30
South Tyneside,E08000023,Upper tier local authority,2020-03-30,13,,,47,,,March,30
North Tyneside,E08000022,Upper tier local authority,2020-03-30,3,,,75,,,March,30
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-30,19,,,206,,,March,30
Sheffield,E08000019,Upper tier local authority,2020-03-30,75,,,656,,,March,30
Rotherham,E08000018,Upper tier local authority,2020-03-30,27,,,155,,,March,30
Doncaster,E08000017,Upper tier local authority,2020-03-30,19,,,113,,,March,30
Barnsley,E08000016,Upper tier local authority,2020-03-30,15,,,146,,,March,30
Wirral,E08000015,Upper tier local authority,2020-03-30,18,,,123,,,March,30
Sefton,E08000014,Upper tier local authority,2020-03-30,19,,,123,,,March,30
St. Helens,E08000013,Upper tier local authority,2020-03-30,23,,,119,,,March,30
Liverpool,E08000012,Upper tier local authority,2020-03-30,43,,,306,,,March,30
Knowsley,E08000011,Upper tier local authority,2020-03-30,22,,,84,,,March,30
Wigan,E08000010,Upper tier local authority,2020-03-30,19,,,99,,,March,30
Trafford,E08000009,Upper tier local authority,2020-03-30,19,,,133,,,March,30
Tameside,E08000008,Upper tier local authority,2020-03-30,10,,,98,,,March,30
Stockport,E08000007,Upper tier local authority,2020-03-30,23,,,142,,,March,30
Salford,E08000006,Upper tier local authority,2020-03-30,21,,,162,,,March,30
Rochdale,E08000005,Upper tier local authority,2020-03-30,11,,,108,,,March,30
Oldham,E08000004,Upper tier local authority,2020-03-30,18,,,138,,,March,30
Manchester,E08000003,Upper tier local authority,2020-03-30,24,,,195,,,March,30
Bury,E08000002,Upper tier local authority,2020-03-30,16,,,94,,,March,30
Bolton,E08000001,Upper tier local authority,2020-03-30,17,,,80,,,March,30
Dorset,E06000059,Upper tier local authority,2020-03-30,12,,,77,,,March,30
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-30,13,,,71,,,March,30
Northumberland,E06000057,Upper tier local authority,2020-03-30,7,,,78,,,March,30
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-30,11,,,103,,,March,30
Bedford,E06000055,Upper tier local authority,2020-03-30,7,,,77,,,March,30
Wiltshire,E06000054,Upper tier local authority,2020-03-30,13,,,108,,,March,30
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-30,11,,,106,,,March,30
Shropshire,E06000051,Upper tier local authority,2020-03-30,8,,,116,,,March,30
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-30,16,,,110,,,March,30
Cheshire East,E06000049,Upper tier local authority,2020-03-30,12,,,110,,,March,30
County Durham,E06000047,Upper tier local authority,2020-03-30,20,,,126,,,March,30
Isle of Wight,E06000046,Upper tier local authority,2020-03-30,3,,,18,,,March,30
Southampton,E06000045,Upper tier local authority,2020-03-30,17,,,105,,,March,30
Portsmouth,E06000044,Upper tier local authority,2020-03-30,4,,,84,,,March,30
Brighton and Hove,E06000043,Upper tier local authority,2020-03-30,6,,,88,,,March,30
Milton Keynes,E06000042,Upper tier local authority,2020-03-30,14,,,132,,,March,30
Wokingham,E06000041,Upper tier local authority,2020-03-30,15,,,78,,,March,30
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-30,9,,,83,,,March,30
Slough,E06000039,Upper tier local authority,2020-03-30,10,,,123,,,March,30
Reading,E06000038,Upper tier local authority,2020-03-30,10,,,77,,,March,30
West Berkshire,E06000037,Upper tier local authority,2020-03-30,11,,,69,,,March,30
Bracknell Forest,E06000036,Upper tier local authority,2020-03-30,3,,,37,,,March,30
Medway,E06000035,Upper tier local authority,2020-03-30,10,,,119,,,March,30
Thurrock,E06000034,Upper tier local authority,2020-03-30,10,,,83,,,March,30
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-30,13,,,72,,,March,30
Luton,E06000032,Upper tier local authority,2020-03-30,16,,,125,,,March,30
Peterborough,E06000031,Upper tier local authority,2020-03-30,6,,,46,,,March,30
Swindon,E06000030,Upper tier local authority,2020-03-30,6,,,42,,,March,30
Torbay,E06000027,Upper tier local authority,2020-03-30,5,,,42,,,March,30
Plymouth,E06000026,Upper tier local authority,2020-03-30,7,,,56,,,March,30
South Gloucestershire,E06000025,Upper tier local authority,2020-03-30,15,,,91,,,March,30
North Somerset,E06000024,Upper tier local authority,2020-03-30,8,,,51,,,March,30
"Bristol, City of",E06000023,Upper tier local authority,2020-03-30,17,,,133,,,March,30
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-30,5,,,52,,,March,30
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-30,14,,,68,,,March,30
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-30,6,,,61,,,March,30
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-30,5,,,40,,,March,30
Nottingham,E06000018,Upper tier local authority,2020-03-30,11,,,119,,,March,30
Leicester,E06000016,Upper tier local authority,2020-03-30,5,,,107,,,March,30
Derby,E06000015,Upper tier local authority,2020-03-30,22,,,187,,,March,30
York,E06000014,Upper tier local authority,2020-03-30,4,,,34,,,March,30
North Lincolnshire,E06000013,Upper tier local authority,2020-03-30,3,,,26,,,March,30
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-30,4,,,29,,,March,30
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-30,12,,,62,,,March,30
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-30,3,,,19,,,March,30
Blackpool,E06000009,Upper tier local authority,2020-03-30,6,,,32,,,March,30
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-30,8,,,38,,,March,30
Warrington,E06000007,Upper tier local authority,2020-03-30,18,,,68,,,March,30
Halton,E06000006,Upper tier local authority,2020-03-30,12,,,48,,,March,30
Darlington,E06000005,Upper tier local authority,2020-03-30,9,,,26,,,March,30
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-30,16,,,64,,,March,30
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-30,7,,,55,,,March,30
Middlesbrough,E06000002,Upper tier local authority,2020-03-30,17,,,72,,,March,30
Hartlepool,E06000001,Upper tier local authority,2020-03-30,5,,,17,,,March,30
England,E92000001,Nation,2020-03-29,2435,2436,-1,25445,25443,2,March,29
South West,E12000009,Region,2020-03-29,100,,,1083,,,March,29
South East,E12000008,Region,2020-03-29,295,,,3335,,,March,29
London,E12000007,Region,2020-03-29,592,,,8340,,,March,29
East of England,E12000006,Region,2020-03-29,209,,,1996,,,March,29
West Midlands,E12000005,Region,2020-03-29,364,,,3005,,,March,29
East Midlands,E12000004,Region,2020-03-29,129,,,1515,,,March,29
Yorkshire and The Humber,E12000003,Region,2020-03-29,230,,,1722,,,March,29
North West,E12000002,Region,2020-03-29,359,,,2875,,,March,29
North East,E12000001,Region,2020-03-29,107,,,791,,,March,29
Worcestershire,E10000034,Upper tier local authority,2020-03-29,28,,,239,,,March,29
West Sussex,E10000032,Upper tier local authority,2020-03-29,16,,,204,,,March,29
Warwickshire,E10000031,Upper tier local authority,2020-03-29,26,,,247,,,March,29
Surrey,E10000030,Upper tier local authority,2020-03-29,49,,,595,,,March,29
Suffolk,E10000029,Upper tier local authority,2020-03-29,20,,,141,,,March,29
Staffordshire,E10000028,Upper tier local authority,2020-03-29,44,,,336,,,March,29
Somerset,E10000027,Upper tier local authority,2020-03-29,4,,,61,,,March,29
Oxfordshire,E10000025,Upper tier local authority,2020-03-29,21,,,240,,,March,29
Nottinghamshire,E10000024,Upper tier local authority,2020-03-29,31,,,259,,,March,29
North Yorkshire,E10000023,Upper tier local authority,2020-03-29,14,,,134,,,March,29
Northamptonshire,E10000021,Upper tier local authority,2020-03-29,23,,,211,,,March,29
Norfolk,E10000020,Upper tier local authority,2020-03-29,21,,,178,,,March,29
